Season Number,Startup Name,Episode Number,Pitch Number,Season Start,Season End,Original Air Date,Episode Title,Anchor,Industry,Business Description,Company Website,Started in (Year),Number of Presenters,Male Presenters,Female Presenters,Transgender Presenters,Couple Presenters,Pitchers Average Age,Pitchers City,Pitchers State, Yearly Revenue , Monthly Sales , Gross Margin , Net Margin ,EBITDA,Cash Burn,SKUs,Has Patents,Bootstrapped, Original Ask Amount ,Original Offered Equity, Valuation Requested ,Received Offer,Accepted Offer, Total Deal Amount ,Total Deal Equity, Total Deal Debt ,Debt Interest, Deal Valuation ,Number of Sharks in Deal,Deal Has Conditions,Royalty Deal,Advisory Shares Equity, Namita Investment Amount ,Namita Investment Equity, Namita Debt Amount , Vineeta Investment Amount ,Vineeta Investment Equity, Vineeta Debt Amount , Anupam Investment Amount ,Anupam Investment Equity, Anupam Debt Amount , Aman Investment Amount ,Aman Investment Equity, Aman Debt Amount , Peyush Investment Amount ,Peyush Investment Equity, Peyush Debt Amount , Amit Investment Amount ,Amit Investment Equity, Amit Debt Amount , Ashneer Investment Amount ,Ashneer Investment Equity, Ashneer Debt Amount , Guest Investment Amount ,Guest Investment Equity, Guest Debt Amount ,Invested Guest Name,All Guest Names,Namita Present,Vineeta Present,Anupam Present,Aman Present,Peyush Present,Amit Present,Ashneer Present,Guest Present
2,GavinParis,26,230,1/2/2023,3/10/2023,2/6/2023,Bharat Badal Raha Hai,Rahul Dua,Beauty/Fashion,Gender-Neutral Fashion,https://www.gavinparis.com/,2022,2,2,0,0,0,Young,Kolkata,West Bengal," ? 11,400,000.00 ", ? -   ," ? 6,000,000.00 ", ? -   ,,No,Unknown,,," ? 5,000,000.00 ",5," ? 100,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
2,GearHeadMotors,4,162,1/2/2023,3/10/2023,1/5/2023,Ideas Meets Opportunity,Rahul Dua,Vehicles/Electrical Vehicles,Electric vehicles bikes,https://www.ghmev.com/,2018,2,2,0,0,0,Young,Hyderabad,Telangana, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 7,500,000.00 ",2," ? 375,000,000.00 ",1,1," ? 10,000,000.00 ",6.67, ? -   ,," ? 149,925,037.50 ",2,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 5,000,000.00 ",3.335, ? -   ," ? 5,000,000.00 ",3.335, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
2,Geeani,24,224,1/2/2023,3/10/2023,2/2/2023,India Ke Incredible Entrepreneurs,Rahul Dua,Vehicles/Electrical Vehicles,Smallest EV tractor,Not Available,2022,3,2,1,0,0,Middle,Ahmedabad,Gujarat, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 7,500,000.00 ",7.5," ? 100,000,000.00 ",1,1," ? 10,000,000.00 ",10, ? -   ,," ? 100,000,000.00 ",3,,,, ? -   ,, ? -   ," ? 3,333,000.00 ",3.33, ? -   ," ? 3,333,000.00 ",3.33, ? -   ," ? 3,333,000.00 ",3.33, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
1,Get-A-Whey,21,66,12/20/2021,2/4/2022,1/17/2022,Game-changing Ideas,Rannvijay Singh,Food,Sugar-Free Icecream,https://getawhey.in/,2018,2,1,1,0,0,Middle,Mumbai,Maharashtra," ? 36,000,000.00 "," ? 25,000.00 "," ? 6,900,000.00 "," ? 2,000,000.00 ",,No,12,,," ? 10,000,000.00 ",8," ? 125,000,000.00 ",1,1," ? 10,000,000.00 ",15, ? -   ,," ? 66,700,000.00 ",3,,,, ? -   ,, ? -   ," ? 3,333,000.00 ",5, ? -   , ? -   ,, ? -   ," ? 3,333,000.00 ",5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 3,333,000.00 ",5, ? -   , ? -   ,, ? -   ,Not Present,None,0,1,1,1,1,0,1,0
2,GharSoaps,12,185,1/2/2023,3/10/2023,1/17/2023,Pitchers Ki Undying Spirit,Rahul Dua,Beauty/Fashion,Pure Organic Soaps,https://www.gharsoaps.shop/,2023,2,2,0,0,0,Middle,Pune,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 6,000,000.00 ",2," ? 300,000,000.00 ",1,1," ? 6,000,000.00 ",4, ? -   ,," ? 150,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 6,000,000.00 ",4, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
2,Girgit,3,161,1/2/2023,3/10/2023,1/4/2023,Thrilling and Thunderous Pitches,Rahul Dua,Beauty/Fashion,color-changing clothing products,https://www.girgitstore.com/,2021,2,1,1,0,1,Young,Mumbai,Maharashtra, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 2,000,000.00 ",10," ? 20,000,000.00 ",1,1," ? 2,000,000.00 ",20, ? -   ,," ? 10,000,000.00 ",1,,,," ? 2,000,000.00 ",20, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,Gizmoswala,0,137,12/20/2021,2/4/2022,,Unseen,Rannvijay Singh,Entertainment,Sex toys and games,https://www.gizmoswala.com/,2020,3,2,1,0,0,Middle,Mumbai,Maharashtra, ? -   ," ? 700,000.00 "," ? 4,000,000.00 ", ? -   ,,No,Unknown,,," ? 7,500,000.00 ",5," ? 150,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,0,0,0,0,0,0,0
2,GladFul,39,274,1/2/2023,3/10/2023,2/23/2023,Revolutionary Ideas And Successful Businesses,Rahul Dua,Food,Natural High Protein Rich & Healthy Foods,https://gladful.in/,2022,2,1,1,0,0,Middle,Jaipur,Rajasthan, ? -   ," ? 2,400,000.00 ", ? -   , ? -   ,,yes,Unknown,,," ? 5,000,000.00 ",2," ? 250,000,000.00 ",1,1," ? 5,000,000.00 ",3.5, ? -   ,," ? 142,857,142.90 ",3,,,," ? 1,666,000.00 ",1.1666, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,666,000.00 ",1.1666, ? -   , ? -   ,, ? -   ," ? 1,666,000.00 ",1.1666, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
1,Glii,0,133,12/20/2021,2/4/2022,,Unseen,Rannvijay Singh,Services,Dating app for LGBTQ,https://www.glii.in/,2021,4,3,0,1,0,Middle,Noida,Uttar Pradesh, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 4,000,000.00 ",4," ? 100,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,0,0,0,0,0,0,0
2,GODESi,51,317,1/2/2023,3/10/2023,3/10/2023,Gateway To Shark Tank India,Rahul Dua,Food,Handmade lollipops,https://godesi.in/,2018,2,1,1,0,0,Middle,Bangalore,Karnataka, ? -   ," ? 27,000,000.00 ", ? -   , ? -   ,,yes,Unknown,,," ? 9,000,000.00 ",0.5," ? 1,800,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Vikas D Nahar,1,1,0,1,0,1,0,1
3,GoenchiFeni,10,349,1/22/2024,3/31/2024,2/2/2024,Pitching Innovation,Rahul Dua,Liquor/Beverages,Alcohol brand,https://www.goenchi.com/homepage/,2023,2,1,1,0,0,Middle,Goa,Goa, ? -   , ? -   ," ? 4,200,000.00 ", ? -   ,,No,Unknown,,," ? 10,000,000.00 ",5," ? 200,000,000.00 ",1,1," ? 20,000,000.00 ",15, ? -   ,," ? 133,333,333.30 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 20,000,000.00 ",15, ? -   ,Deepinder Goyal,Deepinder Goyal,1,1,1,1,0,0,0,1
3,GoldenFeathers,37,431,1/22/2024,3/31/2024,3/12/2024,Entrepreneurs Seek Sharks Support,Rahul Dua,Manufacturing,Fabrics made from Butchery Chicken Waste,https://goldenfeather.co.in/,2019,3,2,1,0,0,Middle,Jaipur,Rajasthan," ? 15,000,000.00 ", ? -   , ? -   , ? -   ,,No,386,yes,funded," ? 50,000,000.00 ",5," ? 1,000,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,1,0,1,1,0,1,0,1
1,GoldSafeSolutions,28,92,12/20/2021,2/4/2022,1/26/2022,Meeting The New India Minds,Rannvijay Singh,Manufacturing,Anti-Suicidal Fan Rod,https://www.goldlife.co.in/,2017,2,2,0,0,0,Middle,Mumbai,Maharashtra," ? 6,000,000.00 ", ? -   ," ? 2,500,000.00 ", ? -   ,,No,Unknown,,," ? 5,000,000.00 ",5," ? 100,000,000.00 ",1,1," ? 5,000,000.00 ",30, ? -   ,," ? 16,700,000.00 ",3,,,, ? -   ,, ? -   ," ? 1,666,000.00 ",10, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,666,000.00 ",10, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 1,666,000.00 ",10, ? -   ,Ghazal Alagh,Ghazal Alagh,1,1,1,0,1,0,0,1
1,GoodGoodPiggy,14,43,12/20/2021,2/4/2022,1/6/2022,Naye Aur Nayab Pitchers,Rannvijay Singh,Technology/Software,Digital Piggy Bank,https://goodgoodpiggy.com/,2021,2,0,2,0,0,Young,Delhi,Delhi, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 4,500,000.00 ",5," ? 90,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
1,Gopal's56,11,32,12/20/2021,2/4/2022,1/3/2022,Investment Paane Ka Sapna,Rannvijay Singh,Food,Fiber Ice Cream,https://www.gopals56.in/,2014,1,1,0,0,0,Middle,Delhi,Delhi," ? 8,000,000.00 "," ? 3,300,000.00 "," ? 2,100,000.00 ", ? -   ,,No,Unknown,,," ? 3,000,000,000.00 ",25," ? 12,000,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
1,GreenProtein,34,114,12/20/2021,2/4/2022,2/3/2022,Scaling Ambitions,Rannvijay Singh,Food,Plant-Based Protein,https://greenprotein.co.in/,2019,2,1,1,0,1,Middle,Mumbai,Maharashtra, ? -   ," ? 1,200,000.00 "," ? 4,000,000.00 ", ? -   ,,No,Unknown,,," ? 6,000,000.00 ",2," ? 300,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ghazal Alagh,1,1,1,1,1,0,1,1
3,GridMats,27,401,1/22/2024,3/31/2024,2/27/2024,Entrepreneur's Path To Success,Rahul Dua,Manufacturing,PotHoleRaja Mats for Concrete Road making,https://www.gridmats.com/,2017,2,2,0,0,0,Middle,,," ? 45,000,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,yes,," ? 50,000,000.00 ",2," ? 2,500,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,GrowFitter,32,106,12/20/2021,2/4/2022,2/1/2022,The Road To Success,Rannvijay Singh,Technology/Software,Rewards App,https://www.growfitter.com/,2021,2,2,0,0,0,Middle,Mumbai,Maharashtra," ? 17,000,000.00 ", ? -   , ? -   , ? -   ,,yes,Unknown,,," ? 5,000,000.00 ",1," ? 500,000,000.00 ",1,1," ? 5,000,000.00 ",2, ? -   ,," ? 250,000,000.00 ",1,yes,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 5,000,000.00 ",2, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
2,GROWiT,40,280,1/2/2023,3/10/2023,2/24/2023,Creating Valuable Businesses,Rahul Dua,Agriculture,Protective farming products,https://thegrowit.com/,2020,2,2,0,0,0,Middle,Surat,Gujarat, ? -   , ? -   ," ? 2,200,000.00 ", ? -   ,,yes,Unknown,,," ? 10,000,000.00 ",1," ? 1,000,000,000.00 ",1,1," ? 5,000,000.00 ",1," ? 5,000,000.00 ",10," ? 500,000,000.00 ",2,,,," ? 2,500,000.00 ",0.5," ? 2,500,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",0.5," ? 2,500,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,1,0,0
1,GuardianGears,23,75,12/20/2021,2/4/2022,1/19/2022,Investing In Innovation,Rannvijay Singh,Manufacturing,Motorcycle Luggage bags,https://guardiangears.in/,2018,2,1,1,0,1,Middle,Hyderabad,Telangana," ? 25,000,000.00 "," ? 2,100,000.00 "," ? 5,000,000.00 "," ? 1,500,000.00 ",,No,Unknown,,," ? 3,000,000.00 ",5," ? 60,000,000.00 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,1,1,1,1,0,1,0
3,GudGum,11,352,1/22/2024,3/31/2024,2/5/2024,Disrupting The Status Quo,Rahul Dua,Food,Healthy Chewing Gum brand,https://gudgum.in/,2022,2,2,0,0,0,Young,Bangalore,Karnataka, ? -   , ? -   , ? -   , ? -   ,,No,9,,," ? 5,000,000.00 ",5," ? 100,000,000.00 ",1,1," ? 8,000,000.00 ",10, ? -   ,," ? 80,000,000.00 ",4,,1,, ? -   ,, ? -   ," ? 2,000,000.00 ",2.5, ? -   ," ? 2,000,000.00 ",2.5, ? -   ," ? 2,000,000.00 ",2.5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",2.5, ? -   ,Ritesh Aggarwal,Ritesh Aggarwal,1,1,1,1,0,0,0,1
3,GulaboJaipur,24,393,1/22/2024,3/31/2024,2/22/2024,Winning Over The Sharks,Rahul Dua,Beauty/Fashion,Traditional Jaipur Clothing,https://www.gulabojaipur.com/,2014,2,1,1,0,1,Middle,Jaipur,Rajasthan," ? 45,000,000.00 "," ? 7,200,000.00 ", ? -   , ? -   ,15,No,Unknown,,," ? 9,000,000.00 ",1," ? 900,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,1,1,1,1,0,0,0,1
2,GunjanAppsStudios,7,171,1/2/2023,3/10/2023,1/10/2023,Shaandar Businesses,Rahul Dua,Technology/Software,CHILDREN'S PLAYFUL LEARNING PARTNER,https://gunjanappstudios.com/,2016,2,1,1,0,1,Middle,Kolkata,West Bengal," ? 240,000,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 25,000,000.00 ",1," ? 2,500,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,HairOriginals,22,69,12/20/2021,2/4/2022,1/18/2022,Turning Ideas Into Businesses,Rannvijay Singh,Beauty/Fashion,Natural Hair Extensions,https://www.hairoriginals.in/,2019,3,3,0,0,0,Middle,Gurgaon,Haryana, ? -   ," ? 5,500,000.00 "," ? 6,200,000.00 ", ? -   ,,No,Unknown,,," ? 6,000,000.00 ",2," ? 300,000,000.00 ",1,1," ? 6,000,000.00 ",4, ? -   ,," ? 150,000,000.00 ",3,,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",1.33, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",1.33, ? -   , ? -   ,, ? -   ," ? 2,000,000.00 ",1.33, ? -   , ? -   ,, ? -   ,Not Present,None,0,1,1,1,1,0,1,0
1,HammerLifestyle,15,44,12/20/2021,2/4/2022,1/7/2022,It's Time To Change,Rannvijay Singh,Electronics,Smart Audio Products,https://hammeronline.in/,2019,3,3,0,0,0,Young,Panipat,Haryana," ? 100,000,000.00 ", ? -   , ? -   , ? -   ,,No,14,,," ? 3,000,000.00 ",3," ? 100,000,000.00 ",1,1," ? 10,000,000.00 ",40, ? -   ,," ? 25,000,000.00 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 10,000,000.00 ",40, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,0,1,1,1,0,1,0
1,HappyBar,0,141,12/20/2021,2/4/2022,,Unseen,Rannvijay Singh,Food,FitSport delicious snacks,https://www.fitsport.me/,2019,3,2,1,0,0,Middle,Hyderabad,Telangana, ? -   ," ? 2,900,000.00 ", ? -   , ? -   ,,yes,Unknown,,," ? 6,000,000.00 ",2," ? 300,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,0,0,0,0,0,0,0,0
2,Haqdarshak,6,169,1/2/2023,3/10/2023,1/9/2023,Determined Entrepreneurs,Rahul Dua,Services,Platform to know about welfare schemes for MSMEs,https://haqdarshak.com/,2016,2,1,1,0,0,Middle,Shimla,Himachal Pradesh, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 10,000,000.00 ",0.5," ? 2,000,000,000.00 ",1,1," ? 10,000,000.00 ",2, ? -   ,," ? 500,000,000.00 ",3,,,," ? 3,333,000.00 ",0.666, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 3,333,000.00 ",0.666, ? -   ," ? 3,333,000.00 ",0.666, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,HeadAndHeart,2,5,12/20/2021,2/4/2022,12/21/2021,"Insaan, Ideas Aur Sapne",Rannvijay Singh,Education,Brain Development Course,https://thehnh.in/,2015,4,1,3,0,1,Middle,Patiala,Punjab," ? 3,000,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",5," ? 100,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,0,1,0
2,HealthyMaster,44,293,1/2/2023,3/10/2023,3/2/2023,Entrepreneurship Ka Junoon,Rahul Dua,Food,"Online Dry Fruits, Snacks, Berries, Chips",https://healthymaster.in/,2019,3,1,2,0,1,Middle,Bangalore,Karnataka, ? -   ," ? 2,000,000.00 "," ? 4,500,000.00 ", ? -   ,,yes,Unknown,,," ? 5,000,000.00 ",2," ? 250,000,000.00 ",1,1," ? 5,000,000.00 ",6.5, ? -   ,," ? 76,923,076.92 ",1,,,, ? -   ,, ? -   ," ? 5,000,000.00 ",6.5, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
1,HeartUpMySleeves,1,3,12/20/2021,2/4/2022,12/20/2021,Badlegi Business Ki Tasveer,Rannvijay Singh,Beauty/Fashion,Detachable Sleeves,https://heartupmysleeves.com/,2021,1,0,1,0,0,Young,Delhi,Delhi, ? -   ," ? 200,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 2,500,000.00 ",10," ? 25,000,000.00 ",1,1," ? 2,500,000.00 ",30, ? -   ,," ? 8,300,000.00 ",2,,,, ? -   ,, ? -   ," ? 1,250,000.00 ",15, ? -   ," ? 1,250,000.00 ",15, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,0,1,0
1,Hecoll,6,18,12/20/2021,2/4/2022,12/27/2021,"New Week, New Ideas",Rannvijay Singh,Beauty/Fashion,Pollution Resistant Fabric - Healthy Cover For All,https://hecoll.com/,2019,1,0,1,0,0,Middle,Hyderabad,Telangana," ? 10,700,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 10,000,000.00 ",1," ? 1,000,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,0,1,0
2,HobbyIndia,27,234,1/2/2023,3/10/2023,2/7/2023,Nayi Soch Naye Vichaar,Rahul Dua,Furnishing/Household,Online Art & Craft Store,https://hobbyindia.store/,2019,3,1,2,0,1,Young,Surat,Gujarat," ? 11,700,000.00 ", ? -   , ? -   , ? -   ,,No,Unknown,,," ? 5,000,000.00 ",3," ? 166,666,666.70 ",1,0, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
2,HoloKitab,36,265,1/2/2023,3/10/2023,2/20/2023,Anokhe Pitchers Ke Anokhe Ideas,Rahul Dua,Technology/Software,Augmented Reality content for books,https://www.holokitab.in/,2020,2,2,0,0,0,Middle,Jalandhar,Punjab, ? -   , ? -   , ? -   , ? -   ,,No,Unknown,,," ? 4,500,000.00 ",10," ? 45,000,000.00 ",1,1," ? 4,500,000.00 ",25, ? -   ,," ? 18,000,000.00 ",1,yes,,," ? 4,500,000.00 ",25, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
2,Homestrap,32,250,1/2/2023,3/10/2023,2/14/2023,Pitch Perfect,Rahul Dua,Furnishing/Household,Collection of organizer for home and travelling,https://www.homestrap.com/,2013,2,1,1,0,1,Middle,Indore,Madhya Pradesh, ? -   , ? -   ," ? 5,500,000.00 ", ? -   ,,No,Unknown,,," ? 7,000,000.00 ",1," ? 700,000,000.00 ",1,1," ? 5,000,000.00 ",7," ? 2,000,000.00 ",10," ? 71,428,571.43 ",1,,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 5,000,000.00 ",7," ? 2,000,000.00 ", ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,1,0,0,0
3,Homversity,3,330,1/22/2024,3/31/2024,1/24/2024,Quest For Investment,Rahul Dua,Technology/Software,Digital student housing app,https://www.homversity.com/,2022,1,1,0,0,0,Young,Ahmedabad,Gujarat, ? -   ," ? 10,000,000.00 ", ? -   , ? -   ,,yes,Unknown,,," ? 6,500,000.00 ",2," ? 325,000,000.00 ",0,-1, ? -   ,, ? -   ,, ? -   ,0,,,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,Ritesh Aggarwal,0,1,1,1,1,0,0,1
3,HonestHome,1,322,1/22/2024,3/31/2024,1/22/2024,Bigger Better and Smarter,Rahul Dua,Furnishing/Household,Eco friendly products,https://honesthome.in/,2019,1,1,0,0,0,Middle,Dhampur,Uttar Pradesh," ? 140,000,000.00 "," ? 14,200,000.00 ", ? -   ," ? 500,000.00 ",,No,Unknown,,," ? 10,000,000.00 ",2," ? 500,000,000.00 ",1,1," ? 10,000,000.00 ",3, ? -   ,," ? 333,333,333.30 ",1,,1,, ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 10,000,000.00 ",3, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ,Not Present,None,1,1,1,1,0,1,0,0
3,HoneyTwigs,12,355,1/22/2024,3/31/2024,2/6/2024,Showcase Of Innovation,Rahul Dua,Food,Honey products,https://honeytwigs.co/,2015,3,3,0,0,0,Middle,Delhi,Delhi," ? 40,000,000.00 "," ? 3,500,000.00 ", ? -   , ? -   ,,No,Unknown,,," ? 7,500,000.00 ",3," ? 250,000,000.00 ",1,1," ? 7,500,000.00 ",3, ? -   ,," ? 250,000,000.00 ",3,,,, ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",1, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",1, ? -   , ? -   ,, ? -   , ? -   ,, ? -   ," ? 2,500,000.00 ",1, ? -   ,Ritesh Aggarwal,Ritesh Aggarwal,0,1,1,1,1,0,0,1
